   1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   9.973667e-01    2.633333e-03    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    9.999000e-01    1.000000e-04    9.788667e-01    2.113333e-02    1.000000e+00    3.333333e-05    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    2.113333e-02    3.333333e-05    0.000000e+00    0.000000e+00    2.113333e-02    0.000000e+00    0.000000e+00    0.000000e+00    2.113333e-02    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   9.944000e-01    5.566667e-03    3.333333e-05    0.000000e+00    9.999667e-01    3.333333e-05    0.000000e+00    0.000000e+00    9.998333e-01    1.666667e-04    9.574000e-01    4.260000e-02    9.999667e-01    1.333333e-04    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    4.256667e-02    1.333333e-04    0.000000e+00    0.000000e+00    4.260000e-02    0.000000e+00    0.000000e+00    0.000000e+00    4.260000e-02    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   9.912000e-01    8.733333e-03    6.666667e-05    0.000000e+00    9.999000e-01    1.000000e-04    0.000000e+00    0.000000e+00    9.997667e-01    2.333333e-04    9.374000e-01    6.260000e-02    9.998333e-01    4.000000e-04    0.000000e+00    0.000000e+00    1.000000e+00    3.333333e-05    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    6.243333e-02    4.000000e-04    0.000000e+00    0.000000e+00    6.260000e-02    3.333333e-05    0.000000e+00    0.000000e+00    6.260000e-02    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   9.876333e-01    1.226667e-02    1.000000e-04    0.000000e+00    9.998000e-01    2.000000e-04    0.000000e+00    0.000000e+00    9.997333e-01    2.666667e-04    9.167000e-01    8.330000e-02    9.995000e-01    1.066667e-03    0.000000e+00    0.000000e+00    1.000000e+00    3.333333e-05    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    8.280000e-02    1.066667e-03    0.000000e+00    0.000000e+00    8.330000e-02    3.333333e-05    0.000000e+00    0.000000e+00    8.330000e-02    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   9.841333e-01    1.576667e-02    1.000000e-04    0.000000e+00    9.997333e-01    2.666667e-04    0.000000e+00    0.000000e+00    9.996667e-01    3.333333e-04    8.977333e-01    1.022667e-01    9.990333e-01    1.900000e-03    0.000000e+00    0.000000e+00    1.000000e+00    3.333333e-05    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    1.013000e-01    1.900000e-03    0.000000e+00    0.000000e+00    1.022667e-01    3.333333e-05    0.000000e+00    0.000000e+00    1.022667e-01    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   9.812000e-01    1.863333e-02    1.666667e-04    0.000000e+00    9.996000e-01    4.000000e-04    0.000000e+00    0.000000e+00    9.995667e-01    4.333333e-04    8.767000e-01    1.233000e-01    9.987333e-01    2.633333e-03    0.000000e+00    0.000000e+00    1.000000e+00    3.333333e-05    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    1.220333e-01    2.633333e-03    0.000000e+00    0.000000e+00    1.233000e-01    3.333333e-05    0.000000e+00    0.000000e+00    1.233000e-01    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   9.779333e-01    2.180000e-02    2.666667e-04    0.000000e+00    9.993333e-01    6.666667e-04    0.000000e+00    0.000000e+00    9.995000e-01    5.000000e-04    8.559667e-01    1.440333e-01    9.982667e-01    3.466667e-03    3.333333e-05    0.000000e+00    1.000000e+00    1.333333e-04    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    1.423000e-01    3.466667e-03    3.333333e-05    0.000000e+00    1.440333e-01    1.333333e-04    0.000000e+00    0.000000e+00    1.440333e-01    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   9.745333e-01    2.513333e-02    3.333333e-04    0.000000e+00    9.989667e-01    1.033333e-03    0.000000e+00    0.000000e+00    9.994000e-01    6.000000e-04    8.363667e-01    1.636333e-01    9.978000e-01    4.400000e-03    6.666667e-05    0.000000e+00    9.999333e-01    3.000000e-04    0.000000e+00    0.000000e+00    1.000000e+00    3.333333e-05    1.614333e-01    4.400000e-03    6.666667e-05    0.000000e+00    1.635667e-01    3.000000e-04    0.000000e+00    0.000000e+00    1.636333e-01    3.333333e-05    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   9.720000e-01    2.753333e-02    4.666667e-04    0.000000e+00    9.987667e-01    1.233333e-03    0.000000e+00    0.000000e+00    9.993333e-01    6.666667e-04    8.176000e-01    1.824000e-01    9.973000e-01    5.266667e-03    6.666667e-05    0.000000e+00    9.999333e-01    3.000000e-04    0.000000e+00    0.000000e+00    9.999667e-01    6.666667e-05    1.797000e-01    5.266667e-03    6.666667e-05    0.000000e+00    1.823333e-01    3.000000e-04    0.000000e+00    0.000000e+00    1.823667e-01    6.666667e-05    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
